CustomerKey;GeographyKey;Name;Age;MaritalStatus;Gender;YearlyIncome;TotalChildren;ChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;DateFirstPurchase;CommuteDistance
21731;331;Alexandra Diaz;45;Married;Female;40000,00;1;0;Graduate Degree;Skilled Manual;1;0;2023-12-20;1-2 Miles
21732;57;Ian Johnson;46;Single;Male;50000,00;1;0;Graduate Degree;Skilled Manual;1;0;2023-10-14;1-2 Miles
21733;627;Ian Simmons;47;Single;Male;60000,00;1;0;Graduate Degree;Skilled Manual;1;0;2023-12-15;1-2 Miles
21734;337;Grace Garcia;47;Married;Female;60000,00;1;0;Graduate Degree;Skilled Manual;1;0;2024-01-06;1-2 Miles
21735;314;Grace Diaz;42;Married;Female;70000,00;1;0;Graduate Degree;Skilled Manual;1;0;2023-12-27;0-1 Miles
21736;301;Thomas Thompson;42;Married;Male;70000,00;1;0;Graduate Degree;Skilled Manual;0;0;2023-11-16;0-1 Miles
21737;223;Timothy Rivera;56;Single;Male;10000,00;1;0;Graduate Degree;Manual;1;0;2023-11-03;0-1 Miles
21738;265;Francis Alonso;51;Married;Male;20000,00;1;0;Graduate Degree;Clerical;1;0;2023-12-04;0-1 Miles
21739;273;Dale Rai;51;Single;Male;20000,00;1;0;Graduate Degree;Clerical;1;0;2023-04-04;0-1 Miles
21740;273;Taylor Walker;56;Married;Female;20000,00;1;0;Graduate Degree;Clerical;1;0;2024-01-14;0-1 Miles
21741;54;Alexa Sanders;52;Married;Female;70000,00;3;0;Partial College;Professional;1;2;2021-01-22;5-10 Miles
21742;51;Katelyn Cox;48;Married;Female;90000,00;4;4;Partial College;Professional;1;3;2023-04-29;2-5 Miles
21743;307;Theresa Rubio;53;Married;Female;110000,00;2;2;Bachelors;Management;1;4;2023-04-29;2-5 Miles
21744;310;Emma Perry;54;Married;Female;110000,00;3;2;Bachelors;Management;1;4;2023-09-29;2-5 Miles
21745;52;Isabel Foster;54;Single;Female;80000,00;4;3;Bachelors;Management;1;0;2023-08-10;2-5 Miles
21746;334;Xavier Hernandez;51;Married;Male;40000,00;3;2;High School;Skilled Manual;1;2;2023-11-21;2-5 Miles
21747;302;Derrick Munoz;57;Married;Male;70000,00;1;0;Bachelors;Professional;1;1;2023-02-28;2-5 Miles
21748;325;Wyatt Harris;45;Single;Male;70000,00;1;0;Bachelors;Professional;0;1;2023-03-04;0-1 Miles
21749;310;Ashley Williams;77;Single;Female;50000,00;4;0;Bachelors;Management;0;2;2023-11-24;1-2 Miles
21750;312;Carlos Reed;71;Married;Male;60000,00;3;0;Graduate Degree;Management;1;2;2023-04-02;10+ Miles
21751;335;Logan Jackson;76;Married;Male;60000,00;3;0;Graduate Degree;Management;1;2;2023-08-23;1-2 Miles
21752;41;Rafael Li;71;Married;Male;60000,00;3;0;Graduate Degree;Management;1;2;2023-12-05;10+ Miles
21753;536;Morgan Robinson;76;Married;Female;70000,00;5;0;Bachelors;Management;1;2;2023-04-30;1-2 Miles
21754;548;Kaitlyn Lopez;71;Married;Female;70000,00;5;0;Bachelors;Management;0;2;2023-09-16;1-2 Miles
21755;312;Lucas White;76;Married;Male;70000,00;5;0;Bachelors;Management;1;2;2023-10-15;1-2 Miles
21756;369;Allison Carter;75;Married;Female;80000,00;5;0;Bachelors;Management;0;2;2023-03-01;1-2 Miles
21757;623;Elijah Wang;70;Married;Male;80000,00;5;0;Bachelors;Management;1;2;2024-01-23;5-10 Miles
21758;612;Patricia Malhotra;75;Married;Female;40000,00;4;0;High School;Professional;1;2;2023-10-13;10+ Miles
21759;71;Jennifer Moore;75;Married;Female;40000,00;4;0;High School;Professional;1;2;2023-12-16;10+ Miles
21760;311;Margaret She;74;Married;Female;40000,00;4;0;High School;Professional;1;2;2023-10-05;10+ Miles
21761;374;Makayla Sanders;74;Single;Female;70000,00;4;0;Bachelors;Management;1;2;2023-07-16;10+ Miles
21762;616;Andrea Hernandez;74;Married;Female;70000,00;4;0;Bachelors;Management;1;2;2023-01-31;1-2 Miles
21763;634;Madison Brown;62;Married;Female;40000,00;5;0;High School;Professional;0;2;2023-11-14;2-5 Miles
21764;58;Nathan Smith;74;Married;Male;40000,00;5;0;High School;Professional;1;2;2023-03-24;10+ Miles
21765;546;Nathaniel Kelly;62;Married;Male;40000,00;5;0;High School;Professional;0;3;2023-06-08;2-5 Miles
21766;298;Jesse Baker;74;Married;Male;70000,00;4;0;Bachelors;Management;1;2;2023-03-10;10+ Miles
21767;298;Mariah Ramirez;73;Married;Female;70000,00;5;0;Bachelors;Management;1;3;2023-08-03;10+ Miles
21768;53;Cole Watson;72;Single;Male;70000,00;5;0;Bachelors;Management;1;3;2020-12-29;10+ Miles
21769;311;Michele Rubio;73;Single;Female;70000,00;5;0;Bachelors;Management;0;3;2023-03-03;2-5 Miles
21770;635;Brandon Thomas;67;Married;Male;60000,00;4;0;Bachelors;Management;1;2;2023-07-19;10+ Miles
21771;307;Sheena Shen;72;Married;Female;60000,00;4;0;Bachelors;Management;1;2;2023-07-11;10+ Miles
21772;547;Sarah Patterson;73;Married;Female;60000,00;4;0;Bachelors;Management;1;2;2023-09-21;10+ Miles
21773;536;Alyssa Rogers;73;Married;Female;60000,00;4;0;Bachelors;Management;1;2;2023-05-27;2-5 Miles
21774;374;Brian James;72;Married;Male;70000,00;2;1;Partial College;Professional;1;1;2023-12-12;10+ Miles
21775;345;Sean Ramirez;72;Single;Male;70000,00;2;1;Partial College;Professional;1;1;2023-03-31;10+ Miles
21776;623;Daniel Thompson;71;Married;Male;70000,00;2;1;Partial College;Professional;1;1;2023-05-02;10+ Miles
21777;66;Emily Gonzales;72;Married;Female;70000,00;2;1;Partial College;Professional;1;1;2023-11-24;2-5 Miles
21778;612;Louis Shen;72;Married;Male;70000,00;2;1;Partial College;Professional;1;1;2023-10-18;2-5 Miles
21779;311;Maurice Black;66;Single;Male;70000,00;2;1;Partial College;Professional;1;1;2023-12-19;10+ Miles
21780;311;Pedro Gonzalez;61;Married;Male;70000,00;2;1;Partial College;Professional;1;1;2023-04-06;2-5 Miles
21781;626;Jared Rivera;72;Married;Male;60000,00;5;0;Bachelors;Management;1;3;2023-11-04;10+ Miles
21782;536;Blake Martin;70;Single;Male;40000,00;2;1;High School;Professional;1;2;2023-04-28;10+ Miles
21783;612;Kate Goel;70;Single;Female;40000,00;2;1;High School;Professional;1;2;2023-02-25;10+ Miles
21784;614;Mackenzie Hernandez;70;Single;Female;60000,00;2;1;Partial College;Professional;1;1;2023-05-14;10+ Miles
21785;307;Tabitha Rodriguez;71;Single;Female;60000,00;2;1;Partial College;Professional;0;2;2023-11-22;2-5 Miles
21786;316;Alexis Bennett;71;Married;Female;60000,00;2;1;Bachelors;Management;1;0;2023-08-29;10+ Miles
21787;326;Rebecca Allen;70;Married;Female;60000,00;2;1;Bachelors;Management;1;0;2023-02-19;10+ Miles
21788;331;Spencer Barnes;71;Married;Male;60000,00;2;1;Bachelors;Management;1;0;2023-11-26;2-5 Miles
21789;343;Lauren Griffin;71;Married;Female;60000,00;2;1;Bachelors;Management;1;0;2023-05-07;10+ Miles
21790;358;James Diaz;71;Married;Male;60000,00;2;1;Bachelors;Management;1;0;2023-06-09;10+ Miles
21791;361;Richard Price;70;Married;Male;70000,00;4;1;Bachelors;Management;1;2;2023-03-29;1-2 Miles
21792;69;Cassidy Butler;70;Married;Female;60000,00;2;1;Partial College;Professional;1;2;2023-11-30;10+ Miles
21793;546;Kaylee Scott;69;Married;Female;60000,00;2;1;Partial College;Professional;1;2;2023-11-26;2-5 Miles
21794;315;Alyssa James;64;Married;Female;60000,00;2;1;Partial College;Professional;0;0;2023-11-01;2-5 Miles
21795;361;Tristan Bennett;64;Single;Male;70000,00;4;1;Partial College;Professional;1;2;2023-03-12;10+ Miles
21796;66;Emma Ward;69;Married;Female;40000,00;2;1;Partial High School;Skilled Manual;1;2;2023-08-18;2-5 Miles
21797;609;Kelvin Gao;68;Married;Male;60000,00;2;1;Partial College;Professional;1;2;2023-11-03;2-5 Miles
21798;543;Jade Sanders;68;Married;Female;60000,00;2;1;Partial College;Professional;1;2;2023-11-11;2-5 Miles
21799;543;Angel Cook;68;Married;Male;60000,00;2;1;Partial College;Professional;1;2;2023-07-30;10+ Miles
21800;311;Heidi Raman;68;Married;Female;60000,00;2;1;Partial College;Professional;1;1;2023-09-04;2-5 Miles
21801;352;Kaylee Cooper;68;Married;Female;70000,00;4;2;Partial College;Professional;1;1;2023-08-05;1-2 Miles
21802;372;Lucas Roberts;69;Married;Male;80000,00;3;1;Bachelors;Management;1;1;2023-04-01;5-10 Miles
21803;49;Emily Thomas;67;Married;Female;40000,00;2;1;Partial High School;Skilled Manual;1;3;2023-10-26;10+ Miles
21804;632;Brooke Cook;62;Married;Female;60000,00;2;1;High School;Professional;1;2;2023-07-24;10+ Miles
21805;635;Lucas Russell;68;Married;Male;60000,00;2;1;Partial College;Professional;1;1;2023-04-15;2-5 Miles
21806;301;Kelvin Xie;68;Single;Male;60000,00;2;1;Partial College;Professional;1;2;2023-09-11;10+ Miles
21807;310;Amanda Campbell;67;Married;Female;60000,00;2;1;Partial College;Professional;0;2;2023-11-13;2-5 Miles
21808;315;Amanda Green;68;Married;Female;60000,00;2;1;Partial College;Professional;1;2;2023-11-01;2-5 Miles
21809;334;Sydney Thompson;56;Married;Female;60000,00;2;1;Partial College;Professional;1;2;2023-10-11;10+ Miles
21810;372;Justin Miller;67;Married;Male;70000,00;4;2;Partial College;Professional;1;2;2023-03-01;10+ Miles
21811;310;Olivia Williams;67;Married;Female;70000,00;2;1;Partial High School;Skilled Manual;1;3;2023-11-27;10+ Miles
21812;637;Adrian Bailey;67;Married;Male;60000,00;2;1;High School;Professional;0;2;2023-11-13;2-5 Miles
21813;64;Dalton Brown;61;Married;Male;60000,00;2;1;High School;Professional;0;2;2021-02-15;2-5 Miles
21814;552;Noah Edwards;67;Married;Male;60000,00;2;1;High School;Professional;1;2;2023-07-10;10+ Miles
21815;63;Gabrielle Green;67;Single;Female;60000,00;2;1;High School;Professional;1;2;2023-04-05;10+ Miles
21816;175;Jackson Roberts;60;Single;Male;130000,00;2;3;Bachelors;Management;0;4;2023-07-01;0-1 Miles
21817;273;Jerome Carlson;61;Married;Male;160000,00;1;3;Partial College;Professional;1;4;2023-10-26;5-10 Miles
21818;225;Willie Chander;61;Married;Male;110000,00;2;4;Partial College;Professional;1;3;2023-05-02;5-10 Miles
21819;224;Chloe Howard;61;Married;Female;110000,00;2;4;Partial College;Professional;1;3;2023-03-09;5-10 Miles
21820;190;Priscilla Nath;51;Married;Female;110000,00;2;4;Partial College;Professional;1;3;2023-08-09;5-10 Miles
21821;142;Clayton Tang;62;Single;Male;120000,00;2;4;High School;Professional;1;4;2023-07-27;5-10 Miles
21822;278;Gregory Yuan;62;Single;Male;170000,00;4;3;Bachelors;Management;0;3;2023-05-27;0-1 Miles
21823;123;Lacey She;57;Single;Female;120000,00;3;4;High School;Professional;1;4;2023-09-25;5-10 Miles
21824;255;Warren She;63;Married;Male;150000,00;2;4;High School;Professional;1;3;2023-12-10;5-10 Miles
21825;140;Randy Zhou;63;Married;Male;110000,00;3;4;Partial College;Professional;1;4;2023-12-29;5-10 Miles
21826;121;Abigail Russell;63;Married;Female;120000,00;2;4;Partial High School;Professional;1;4;2023-11-14;10+ Miles
21827;171;Mallory Gutierrez;64;Married;Female;130000,00;3;4;Partial College;Professional;1;3;2023-12-19;0-1 Miles
21828;160;Megan Gonzales;64;Single;Female;130000,00;3;4;Partial College;Professional;0;3;2023-12-11;0-1 Miles
21829;270;Carolyn Rana;64;Married;Female;170000,00;3;3;High School;Professional;0;4;2023-10-12;5-10 Miles
21830;272;Briana Alonso;63;Married;Female;170000,00;3;4;High School;Professional;1;2;2023-06-10;5-10 Miles
21831;189;Yolanda Anand;59;Married;Female;80000,00;3;2;Partial College;Professional;1;1;2023-10-06;10+ Miles
21832;188;Pedro Gill;75;Married;Male;80000,00;5;0;Bachelors;Management;1;2;2024-01-15;10+ Miles
21833;130;Terrance Gonzalez;69;Single;Male;90000,00;5;0;Partial College;Professional;0;2;2023-12-09;2-5 Miles
21834;120;Jillian Mehta;69;Married;Female;90000,00;5;0;Partial College;Professional;1;2;2023-10-02;10+ Miles
21835;175;Susan Sun;75;Married;Female;120000,00;4;4;Bachelors;Management;1;4;2023-12-09;10+ Miles
21836;162;Kristi Raman;74;Married;Female;120000,00;4;4;Bachelors;Management;1;4;2023-07-26;5-10 Miles
21837;131;Megan Alexander;73;Married;Female;80000,00;5;0;Partial College;Professional;0;2;2024-01-04;2-5 Miles
21838;173;Gerald Ruiz;73;Married;Male;90000,00;5;0;Partial College;Professional;1;2;2023-06-11;10+ Miles
21839;241;Billy Diaz;68;Married;Male;110000,00;3;4;Bachelors;Management;1;4;2023-08-27;10+ Miles
21840;258;Stacey Ma;73;Married;Female;130000,00;4;4;Partial College;Professional;1;4;2023-02-02;5-10 Miles
21841;278;Lindsay Nath;74;Married;Female;160000,00;3;4;Bachelors;Management;1;4;2023-07-19;5-10 Miles
21842;147;Neil Navarro;72;Married;Male;100000,00;3;4;Bachelors;Management;1;1;2023-09-13;10+ Miles
21843;158;Erica He;72;Single;Female;110000,00;3;4;Bachelors;Management;1;4;2023-04-06;10+ Miles
21844;120;James Long;65;Married;Male;80000,00;4;2;Partial College;Professional;1;1;2023-07-28;2-5 Miles
21845;184;Cameron Miller;65;Married;Male;100000,00;3;4;High School;Professional;0;3;2023-03-29;2-5 Miles
21846;121;Kevin Patterson;64;Married;Male;110000,00;3;4;Partial College;Professional;1;4;2023-03-15;10+ Miles
21847;249;Dominic Madan;65;Single;Male;130000,00;4;5;High School;Professional;0;1;2023-07-24;0-1 Miles
21848;248;Jerry Raje;66;Married;Male;130000,00;4;5;Partial College;Professional;0;2;2023-06-15;10+ Miles
21849;210;Todd Chow;67;Married;Male;80000,00;4;1;Partial College;Professional;1;2;2023-03-22;10+ Miles
21850;197;Bruce Subram;67;Married;Male;80000,00;4;1;High School;Professional;0;3;2023-09-23;2-5 Miles
21851;131;Stuart Railson;67;Married;Male;90000,00;4;1;High School;Professional;1;2;2023-03-25;10+ Miles
21852;133;Eduardo Johnson;67;Married;Male;90000,00;4;1;High School;Professional;1;3;2023-08-12;2-5 Miles
21853;175;Stacy Gutierrez;68;Married;Female;100000,00;3;4;Partial College;Professional;0;4;2023-08-31;5-10 Miles
21854;247;Theresa Schmidt;68;Married;Female;130000,00;4;5;High School;Professional;1;3;2023-10-30;10+ Miles
21855;276;Paula Martin;62;Married;Female;170000,00;0;5;Partial College;Management;0;4;2023-08-19;10+ Miles
21856;242;Emmanuel Sanchez;69;Married;Male;120000,00;4;5;Partial College;Management;0;3;2023-10-20;10+ Miles
21857;253;Jay Dominguez;69;Single;Male;150000,00;4;5;Bachelors;Management;0;3;2023-01-24;0-1 Miles
21858;257;Curtis Lin;53;Single;Male;160000,00;4;5;High School;Management;0;4;2023-01-20;0-1 Miles
21859;215;Monica Kim;70;Single;Female;70000,00;5;1;Partial High School;Skilled Manual;1;3;2023-08-18;10+ Miles
21860;211;Jacquelyn Gill;65;Married;Female;80000,00;5;1;High School;Management;1;4;2023-08-03;5-10 Miles
21861;199;Kari Romero;70;Married;Female;90000,00;4;1;High School;Management;1;3;2023-01-31;10+ Miles
21862;206;Michele Prasad;70;Married;Female;90000,00;4;1;High School;Management;1;3;2023-05-23;10+ Miles
21863;134;Shawna Anand;65;Single;Female;90000,00;4;1;Partial High School;Skilled Manual;1;4;2023-04-08;10+ Miles
21864;231;Martin Lopez;70;Single;Male;100000,00;3;4;High School;Management;1;4;2023-06-28;10+ Miles
21865;251;Kathryn Andersen;70;Married;Female;130000,00;5;5;High School;Management;1;4;2023-05-30;10+ Miles
21866;226;Shannon Zhu;72;Married;Female;80000,00;5;0;Partial High School;Skilled Manual;0;2;2023-10-23;5-10 Miles
21867;223;Michael Ruggiero;71;Married;Male;90000,00;5;0;Partial High School;Skilled Manual;1;2;2023-09-09;10+ Miles
21868;153;Aimee Ma;72;Married;Female;100000,00;3;4;High School;Management;1;4;2023-02-05;10+ Miles
21869;154;Tina Prasad;71;Married;Female;100000,00;3;4;Partial High School;Professional;1;4;2023-12-01;5-10 Miles
21870;267;Jenny Raji;71;Married;Female;130000,00;5;5;Partial High School;Professional;1;4;2023-11-14;10+ Miles
21871;33;Devin Adams;42;Single;Male;60000,00;0;0;Bachelors;Professional;1;3;2023-12-04;10+ Miles
21872;15;Alisha Lal;43;Single;Female;60000,00;0;0;Bachelors;Professional;0;4;2023-09-17;2-5 Miles
21873;5;Kellie Navarro;43;Married;Female;70000,00;0;0;Bachelors;Professional;1;2;2022-03-23;10+ Miles
21874;13;Brandi Suarez;43;Married;Female;70000,00;0;0;Bachelors;Professional;0;2;2022-03-18;10+ Miles
21875;15;Cedric Nara;42;Single;Male;70000,00;0;0;Bachelors;Professional;0;2;2022-03-02;10+ Miles
21876;10;Philip Rubio;43;Single;Male;70000,00;0;0;Bachelors;Professional;0;2;2022-03-21;10+ Miles
21877;2;Clarence Xu;42;Single;Male;80000,00;0;0;Bachelors;Professional;1;2;2022-03-17;10+ Miles
21878;10;Bryant Rana;43;Married;Male;80000,00;0;0;Bachelors;Professional;1;2;2022-03-13;10+ Miles
21879;33;Louis Ma;44;Single;Male;70000,00;0;0;Bachelors;Professional;0;3;2023-10-14;10+ Miles
21880;33;Marc Gomez;39;Married;Male;70000,00;0;0;Bachelors;Professional;1;3;2023-08-31;10+ Miles
21881;21;Nicole Lewis;43;Single;Female;80000,00;0;0;Bachelors;Professional;0;3;2023-09-18;10+ Miles
21882;23;Jay Ramos;43;Single;Male;90000,00;0;0;Bachelors;Professional;1;2;2022-03-29;10+ Miles
21883;39;Patricia Kapoor;45;Single;Female;70000,00;0;0;Bachelors;Professional;0;4;2023-02-02;10+ Miles
21884;18;Tabitha Gutierrez;45;Married;Female;80000,00;0;0;Bachelors;Professional;1;3;2023-10-06;10+ Miles
21885;13;Rafael Xu;44;Single;Male;90000,00;0;0;Bachelors;Professional;1;3;2022-03-16;10+ Miles
21886;10;Jill Carlson;45;Single;Female;100000,00;0;5;High School;Management;1;2;2022-03-11;10+ Miles
21887;31;Ashley White;47;Married;Female;80000,00;0;0;Bachelors;Professional;0;3;2023-02-04;10+ Miles
21888;23;Evan Edwards;45;Single;Male;100000,00;0;5;High School;Management;1;2;2022-03-05;10+ Miles
21889;4;Sheila Navarro;45;Married;Female;110000,00;0;5;Partial College;Management;1;3;2022-03-10;10+ Miles
21890;3;Tiffany Zeng;46;Married;Female;120000,00;0;5;Partial High School;Professional;1;4;2023-07-27;10+ Miles
21891;5;Dawn Nara;47;Married;Female;110000,00;0;5;High School;Management;1;3;2022-03-17;10+ Miles
21892;16;Joan Hernandez;47;Married;Female;100000,00;0;5;High School;Management;1;3;2022-03-08;10+ Miles
21893;7;Brandi Hernandez;48;Single;Female;100000,00;0;5;High School;Management;1;4;2022-03-02;10+ Miles
21894;31;David Li;43;Single;Male;90000,00;0;0;Bachelors;Professional;0;4;2022-03-25;10+ Miles
21895;23;Kaylee Gonzalez;43;Single;Female;90000,00;0;0;Bachelors;Professional;0;4;2022-03-05;10+ Miles
21896;34;Roy Subram;48;Married;Male;100000,00;0;5;High School;Management;1;4;2023-06-06;10+ Miles
21897;17;Francisco Subram;47;Married;Male;110000,00;0;5;Partial High School;Professional;0;4;2022-03-28;10+ Miles
21898;33;Devon Raji;48;Married;Male;110000,00;0;5;Partial High School;Professional;1;4;2023-11-02;10+ Miles
21899;6;Marie Vazquez;42;Married;Female;110000,00;0;5;Partial High School;Professional;1;4;2022-03-03;10+ Miles
21900;536;Robert Jones;44;Single;Male;80000,00;4;3;Partial College;Professional;1;2;2023-06-02;2-5 Miles
21901;542;Elizabeth Taylor;55;Married;Female;90000,00;5;5;Partial College;Professional;1;3;2024-01-02;0-1 Miles
21902;325;Natalie James;43;Single;Female;130000,00;2;2;Graduate Degree;Management;0;2;2023-11-02;1-2 Miles
21903;368;Fernando Jenkins;62;Single;Male;70000,00;3;2;Partial College;Professional;1;0;2023-03-17;5-10 Miles
21904;52;Chase Sandberg;57;Married;Male;70000,00;4;3;Partial College;Professional;1;0;2023-09-06;5-10 Miles
21905;609;Pedro Hernandez;84;Married;Male;50000,00;2;0;Graduate Degree;Management;1;2;2023-07-18;1-2 Miles
21906;609;Miranda Simmons;85;Married;Female;50000,00;2;0;Graduate Degree;Management;1;2;2023-08-20;1-2 Miles
21907;616;Jordan Hall;84;Married;Female;60000,00;2;0;Graduate Degree;Management;1;2;2023-09-12;5-10 Miles
21908;546;Isabel Hayes;85;Married;Female;60000,00;2;0;Graduate Degree;Management;1;2;2023-08-12;1-2 Miles
21909;352;Allison Ward;85;Married;Female;160000,00;1;1;Bachelors;Management;1;4;2023-03-13;1-2 Miles
21910;154;Rebekah Perez;39;Single;Female;30000,00;0;0;Partial College;Clerical;0;1;2023-12-14;2-5 Miles
21911;223;Joan Ross;38;Single;Female;20000,00;0;0;Partial High School;Manual;0;2;2023-07-08;0-1 Miles
21912;186;Colleen Kumar;39;Single;Female;20000,00;0;0;Partial High School;Manual;1;2;2023-05-12;1-2 Miles
21913;212;Arthur Blanco;39;Single;Male;20000,00;0;0;Partial High School;Manual;0;2;2023-12-22;1-2 Miles
21914;120;Emily Brown;39;Single;Female;20000,00;0;0;Partial High School;Manual;0;2;2023-04-20;0-1 Miles
21915;360;Tristan Wood;57;Married;Male;70000,00;1;0;Partial College;Skilled Manual;1;1;2023-03-11;2-5 Miles
21916;68;Jesse Evans;52;Married;Male;40000,00;4;3;High School;Skilled Manual;1;2;2023-08-14;0-1 Miles
21917;355;Dalton Johnson;47;Married;Male;40000,00;4;3;High School;Skilled Manual;1;3;2023-06-03;10+ Miles
21918;311;Carol Serrano;57;Single;Female;40000,00;4;3;High School;Skilled Manual;1;3;2023-01-30;5-10 Miles
21919;611;Melissa Howard;57;Married;Female;60000,00;1;0;Partial College;Skilled Manual;1;1;2023-11-24;2-5 Miles
21920;335;Destiny Bennett;58;Married;Female;60000,00;1;0;Partial College;Skilled Manual;1;1;2023-11-24;2-5 Miles
21921;59;Lucas Collins;57;Married;Male;60000,00;1;0;Partial College;Skilled Manual;1;1;2021-02-20;0-1 Miles
21922;374;Bailey Ward;57;Married;Female;60000,00;1;0;Partial College;Skilled Manual;1;1;2023-11-06;2-5 Miles
21923;637;Justin Williams;57;Married;Male;60000,00;1;0;Partial College;Skilled Manual;1;1;2023-12-06;0-1 Miles
21924;648;Eduardo Cook;53;Married;Male;40000,00;4;2;High School;Skilled Manual;1;2;2023-12-26;2-5 Miles
21925;49;Tabitha Dominguez;58;Single;Female;40000,00;0;0;Bachelors;Professional;0;1;2024-01-01;0-1 Miles
21926;553;Melanie Henderson;51;Single;Female;60000,00;0;0;Graduate Degree;Professional;0;1;2023-12-08;2-5 Miles
21927;310;Meredith Browning;51;Single;Female;60000,00;0;0;Graduate Degree;Professional;0;1;2023-12-24;2-5 Miles
21928;310;Karl Luo;52;Single;Male;60000,00;0;0;Graduate Degree;Professional;1;1;2023-12-08;2-5 Miles
21929;312;Karen Perry;40;Single;Female;60000,00;0;0;Graduate Degree;Professional;0;1;2023-12-05;2-5 Miles
21930;325;Marissa Perry;40;Single;Female;60000,00;0;0;Graduate Degree;Professional;1;1;2023-12-12;2-5 Miles
21931;360;Marcus Wood;58;Married;Male;60000,00;1;0;Partial College;Skilled Manual;0;1;2023-12-12;0-1 Miles
